Name,Price,Link,Antutu
Meizu Pro 6 Plus,1826,https://www.kimovil.com/en/where-to-buy-meizu-pro-6-plus-128gb,150931
Xiaomi Redmi Note 4X,476,https://www.kimovil.com/en/where-to-buy-xiaomi-redmi-note-4x,61718
Huawei P9 Plus,1782,https://www.kimovil.com/en/where-to-buy-huawei-p9-plus-al10-dual-64gb,98068
Huawei Honor Note 8,1630,https://www.kimovil.com/en/where-to-buy-huawei-honor-note-8,142100
Xiaomi Mi Max,1100,https://www.kimovil.com/en/where-to-buy-xiaomi-mi-max-3gb-32gb,97223
Xiaomi Mi Max,1182,https://www.kimovil.com/en/where-to-buy-xiaomi-mi-max-4gb-64gb,97223
Huawei P9 Plus,1913,https://www.kimovil.com/en/where-to-buy-huawei-p9-plusl-al10-128,98068
OnePlus 2,1176,https://www.kimovil.com/en/where-to-buy-oneplus-2-4gb-64gb-cn,91476
AGM A9,780,https://www.kimovil.com/en/where-to-buy-agm-a9,57000
AGM A9,844,https://www.kimovil.com/en/where-to-buy-agm-a9-64gb,57000
Oukitel U23,660,https://www.kimovil.com/en/where-to-buy-oukitel-u23,86477
Samsung Galaxy A6s,827,https://www.kimovil.com/en/where-to-buy-samsung-galaxy-a6s-sm-g6200-128gb,134700
Doogee Y7 Plus,523,https://www.kimovil.com/en/where-to-buy-doogee-y7-plus,62000
Cubot X19,434,https://www.kimovil.com/en/where-to-buy-cubot-x19,93400
Huawei Y7 2019,575,https://www.kimovil.com/en/where-to-buy-huawei-y7-2019,73640
Nokia 3.1 Plus,542,https://www.kimovil.com/en/where-to-buy-nokia-3-1-plus-cn,75300
Oukitel WP2,776,https://www.kimovil.com/en/where-to-buy-oukitel-wp2,46000
Xiaomi Redmi 5,523,https://www.kimovil.com/en/where-to-buy-xiaomi-redmi-5-global,70000
Xiaomi Redmi 5 Plus,540,https://www.kimovil.com/en/where-to-buy-xiaomi-redmi-5-plus-4gb-64gb,76883
Huawei Enjoy 8 Plus,630,https://www.kimovil.com/en/where-to-buy-huawei-enjoy-8-plus,75400
Lenovo K8 Note,386,https://www.kimovil.com/en/where-to-buy-lenovo-k8-note,90000
Doogee BL12000,549,https://www.kimovil.com/en/where-to-buy-doogee-bl12000,42500
Doogee Mix,388,https://www.kimovil.com/en/where-to-buy-doogee-mix,63255
Vernee Mars Pro,582,https://www.kimovil.com/en/where-to-buy-vernee-mars-pro,63215
Samsung Galaxy A9 Star Lite,866,https://www.kimovil.com/en/where-to-buy-samsung-galaxy-a9-star-lite,56000
Lenovo K8 Note,442,https://www.kimovil.com/en/where-to-buy-lenovo-k8-note-4gb-64gb,90000
Lenovo K8 Plus,679,https://www.kimovil.com/en/where-to-buy-lenovo-k8-plus-4gb-32gb,65548
Doogee S70 Lite,703,https://www.kimovil.com/en/where-to-buy-doogee-s70-lite,92982
Samsung Galaxy C9,1132,https://www.kimovil.com/en/where-to-buy-samsung-galaxy-c9-pro,80989
Xiaomi Redmi Note 4X,535,https://www.kimovil.com/en/where-to-buy-xiaomi-redmi-note-4x-4gb-64gb,84679
AGM X2,1300,https://www.kimovil.com/en/where-to-buy-agm-x2,80269
Huawei Honor Note 8,1742,https://www.kimovil.com/en/where-to-buy-huawei-honor-note-8-64gb,142154
Huawei Honor 8C,765,https://www.kimovil.com/en/where-to-buy-huawei-honor-8c-128gb,104235
Vivo Y95,749,https://www.kimovil.com/en/where-to-buy-vivo-y95,88701
Elephone A5,737,https://www.kimovil.com/en/where-to-buy-elephone-a5-6gb-128gb,132300
Samsung Galaxy J8,903,https://www.kimovil.com/en/where-to-buy-samsung-galaxy-j8-j810y,57000
HUAWEI Mate 20 RS Porsche Design,7311,https://www.kimovil.com/en/where-to-buy-huawei-mate-20-rs-porsche-design,313561
Xiaomi Redmi 5 Plus,616,https://www.kimovil.com/en/where-to-buy-xiaomi-redmi-5-plus-global,76526
BQ Aquaris VS Plus,740,https://www.kimovil.com/en/where-to-buy-bq-aquaris-vs-plus-4gb-64gb,42000
Xiaomi Redmi 5 Plus,730,https://www.kimovil.com/en/where-to-buy-xiaomi-redmi-5-plus4gb-64gb-global,76883
Nubia V18,437,https://www.kimovil.com/en/where-to-buy-nubia-v18,75426
Leagoo Power 5,473,https://www.kimovil.com/en/where-to-buy-leagoo-power-5,61253
Gome K1,388,https://www.kimovil.com/en/where-to-buy-gome-k1,81000
Lenovo K9 Note,513,https://www.kimovil.com/en/where-to-buy-lenovo-k9-note-global-64gb,73610
Elephone S8,631,https://www.kimovil.com/en/where-to-buy-elephone-s8,96587
BQ Aquaris V Plus,784,https://www.kimovil.com/en/where-to-buy-bq-aquaris-v-plus,41500
BQ Aquaris V Plus,871,https://www.kimovil.com/en/where-to-buy-bq-aquaris-v-plus4gb-64gb,42000
Huawei Maimang 6,948,https://www.kimovil.com/en/where-to-buy-huawei-maimang-6,74998
VKworld S8,390,https://www.kimovil.com/en/where-to-buy-vkworld-s8,41256
Huawei Mate 10 Lite,833,https://www.kimovil.com/en/where-to-buy-huawei-mate-10-litea-l21,87221
Xiaomi Redmi 5 Plus,536,https://www.kimovil.com/en/where-to-buy-xiaomi-redmi-5-plus,76883
UMiDigi Z Pro,1125,https://www.kimovil.com/en/where-to-buy-umidigi-z-pro,96300
Gionee A1 Plus,737,https://www.kimovil.com/en/where-to-buy-gionee-a1-plus,62354
Vernee Apollo X,575,https://www.kimovil.com/en/where-to-buy-vernee-apollo-x,82501
Doogee Mix,392,https://www.kimovil.com/en/where-to-buy-doogee-mix4gb-64gb,63255
Coolpad Cool Play 6,524,https://www.kimovil.com/en/where-to-buy-coolpad-cool-play-6,80263
Blackview BV8000 Pro,772,https://www.kimovil.com/en/where-to-buy-blackview-bv8000-pro,65722
Lenovo K5 Note (2018),441,https://www.kimovil.com/en/where-to-buy-lenovo-k5-note-2018-4gb-64gb,57000
Sony Xperia XA1 Plus,1408,https://www.kimovil.com/en/where-to-buy-sony-xperia-xa1-plus-g3416-4gb-32gb,76548
Elephone A5,699,https://www.kimovil.com/en/where-to-buy-elephone-a5,132300
Blackview Max 1,1151,https://www.kimovil.com/en/where-to-buy-blackview-max-1,80600
Vivo U1,733,https://www.kimovil.com/en/where-to-buy-vivo-u1-3gb-32gb,88701
Elephone U Pro,854,https://www.kimovil.com/en/where-to-buy-elephone-u-pro,139165
Sony Xperia XA2,962,https://www.kimovil.com/en/where-to-buy-sony-xperia-xa2,72512
Huawei Honor 7x,881,https://www.kimovil.com/en/where-to-buy-huawei-honor-7x-l21-64gb,79103
Cubot P20,624,https://www.kimovil.com/en/where-to-buy-cubot-p20,41500
Ulefone X,466,https://www.kimovil.com/en/where-to-buy-ulefone-x,83998
Asus ZenFone Max Plus,473,https://www.kimovil.com/en/where-to-buy-asus-zenfone-max-plus-zb570tl-4gb-64gb-global,37233
Lenovo K9 Note,410,https://www.kimovil.com/en/where-to-buy-lenovo-k9-note-3gb-32gb,73610
Lenovo K9 Note,410,https://www.kimovil.com/en/where-to-buy-lenovo-k9-note-global,73610
Bluboo S1,374,https://www.kimovil.com/en/where-to-buy-bluboo-s1,63254
Huawei Honor 7x,586,https://www.kimovil.com/en/where-to-buy-huawei-honor-7x,79103
Sony Xperia XA1 Plus,1450,https://www.kimovil.com/en/where-to-buy-sony-xperia-xa1-plus,76548
AGM X2,1732,https://www.kimovil.com/en/where-to-buy-agm-x2-6gb-128gb,81023
Blackview BV9000,693,https://www.kimovil.com/en/where-to-buy-blackview-bv9000,61800
Xiaomi Redmi 4X,557,https://www.kimovil.com/en/where-to-buy-xiaomi-redmi-4x3gb-32gb,57686
Huawei P10 Plus,2872,https://www.kimovil.com/en/where-to-buy-huawei-p10-plus-al00-256gb,164835
Samsung Galaxy J7 Prime,749,https://www.kimovil.com/en/where-to-buy-samsung-galaxy-j7-prime,46281
Xiaomi Redmi 4X,566,https://www.kimovil.com/en/where-to-buy-xiaomi-redmi-4x-global,57686
Ulefone Armor 2,809,https://www.kimovil.com/en/where-to-buy-ulefone-armor-2,66287
Lenovo K5 Note (2018),465,https://www.kimovil.com/en/where-to-buy-lenovo-k5-note-2018,57000
Meizu M6T,775,https://www.kimovil.com/en/where-to-buy-meizu-blue-charm-6t-global-64gb,40100
Samsung Galaxy A6 Plus (2018),1284,https://www.kimovil.com/en/where-to-buy-samsung-galaxy-a6-plus-2018-duos-64gb,57000
Motorola Moto E5 Plus,488,https://www.kimovil.com/en/where-to-buy-motorola-moto-e5-plus-3gb-32gb,35269
Huawei Honor V8,1316,https://www.kimovil.com/en/where-to-buy-huawei-honor-v8-64gb,94164
Xiaomi Redmi Note 4,871,https://www.kimovil.com/en/where-to-buy-xiaomi-redmi-note-4-3gb-64gb,84926
Xiaomi Redmi Note 3,665,https://www.kimovil.com/en/where-to-buy-xiaomi-redmi-note-3-3gb-32gb,49889
Samsung Galaxy A9 (2016),1444,https://www.kimovil.com/en/where-to-buy-samsung-galaxy-a9,73592
LeTV Le Max X900,2042,https://www.kimovil.com/en/where-to-buy-letv-s1-max,82491
Asus ZenFone Max Plus,469,https://www.kimovil.com/en/where-to-buy-asus-zenfone-max-plus-zb570tl-3gb-32gb-global,37233
Vivo Y73,621,https://www.kimovil.com/en/where-to-buy-vivo-y73v1731ca-4gb-64gb,88701
Vivo U1,916,https://www.kimovil.com/en/where-to-buy-vivo-u1,88701
Zoji Z33,412,https://www.kimovil.com/en/where-to-buy-zoji-z33,34562
Sharp B10,341,https://www.kimovil.com/en/where-to-buy-sharp-b10,46000
Asus ZenFone 5 Lite,1605,https://www.kimovil.com/en/where-to-buy-asus-zenfone-5-lites630-4gb-128gb,71289
Oukitel K10,1009,https://www.kimovil.com/en/where-to-buy-oukitel-k10,77725
Sony Xperia L2,388,https://www.kimovil.com/en/where-to-buy-sony-xperia-l2,32123
Jesy J9S,890,https://www.kimovil.com/en/where-to-buy-jesy-j9s,47544
Doogee BL12000 Pro,1048,https://www.kimovil.com/en/where-to-buy-doogee-bl12000-pro,84556
Doogee S50,584,https://www.kimovil.com/en/where-to-buy-doogee-s50-128gb,64013
HomTom HT70,532,https://www.kimovil.com/en/where-to-buy-homtom-ht70,43424
Elephone U,591,https://www.kimovil.com/en/where-to-buy-elephone-u-128gb,77452
Huawei Enjoy 8 Plus,1161,https://www.kimovil.com/en/where-to-buy-huawei-enjoy-8-plus-128gb,75400
Vivo S1,1785,https://www.kimovil.com/en/where-to-buy-vivo-s1,138000
Huawei Enjoy 8 Plus,1128,https://www.kimovil.com/en/where-to-buy-huawei-enjoy-8-plus-al20-128gb,75400
Ulefone P6000 Plus,357,https://www.kimovil.com/en/where-to-buy-ulefone-p6000-plus,35000
Samsung Galaxy J7 (2017),897,https://www.kimovil.com/en/where-to-buy-samsung-galaxy-j7-2017-j730gm,46000
Vernee M5,508,https://www.kimovil.com/en/where-to-buy-vernee-m5-64gb,40817
Huawei Honor 7x,686,https://www.kimovil.com/en/where-to-buy-huawei-honor-7x-64gb,79103
Huawei nova 2i,789,https://www.kimovil.com/en/where-to-buy-huawei-nova-2i,83601
Blackview BV9000,968,https://www.kimovil.com/en/where-to-buy-blackview-bv9000-pro,60800
Xiaomi Redmi 5,540,https://www.kimovil.com/en/where-to-buy-xiaomi-redmi-5-3gb-32gb,70000
Oukitel K6,815,https://www.kimovil.com/en/where-to-buy-oukitel-k6,79304
Doogee S50,548,https://www.kimovil.com/en/where-to-buy-doogee-s50,64013
HomTom S99,394,https://www.kimovil.com/en/where-to-buy-homtom-s99,35468
Oukitel K7 Power,567,https://www.kimovil.com/en/where-to-buy-oukitel-k7,35400
Samsung Galaxy A6 Plus (2018),1012,https://www.kimovil.com/en/where-to-buy-samsung-galaxy-a6-plus-2018-duos-4gb-32gb,57000
Oukitel K8,466,https://www.kimovil.com/en/where-to-buy-oukitel-k8,49305
Zoji Z9,676,https://www.kimovil.com/en/where-to-buy-zoji-z9,62545
Xiaomi Mi Mix,3105,https://www.kimovil.com/en/where-to-buy-xiaomi-mi-mix,157865
AGM X1,772,https://www.kimovil.com/en/where-to-buy-agm-x1,42569
Zoji Z11,573,https://www.kimovil.com/en/where-to-buy-zoji-z11,41213
Motorola Moto E5 Plus,776,https://www.kimovil.com/en/where-to-buy-motorola-moto-e5-plus-4gb-64gb,35269
Vivo U1,1075,https://www.kimovil.com/en/where-to-buy-vivo-u1-4gb-64gb,88701
Samsung Galaxy A6 Plus (2018),1561,https://www.kimovil.com/en/where-to-buy-samsung-galaxy-a6-plus-2018-g605g,57000
Sharp R1S,382,https://www.kimovil.com/en/where-to-buy-sharp-r1s,48554
Asus ZenFone Pegasus 4S Max Plus,469,https://www.kimovil.com/en/where-to-buy-asus-zenfone-pegasus-4s-max-plus-x018dc-4gb-64gb,41558
Vivo Y73,675,https://www.kimovil.com/en/where-to-buy-vivo-y73,88701
Huawei Y9 (2018),748,https://www.kimovil.com/en/where-to-buy-huawei-y9-2018,75400
Gionee A1 Lite,504,https://www.kimovil.com/en/where-to-buy-gionee-a1-lite,31562
Samsung Galaxy J7 (2017),1090,https://www.kimovil.com/en/where-to-buy-samsung-galaxy-j7-2017-64gb,46000
Motorola Moto G6 Play,759,https://www.kimovil.com/en/where-to-buy-motorola-moto-g6-play-3gb-32gb,47963
Meizu M5 note,390,https://www.kimovil.com/en/where-to-buy-meizu-m5-note-32gb-global,48000
Motorola Moto G7 Power,1170,https://www.kimovil.com/en/where-to-buy-motorola-moto-g7-power-xt1955-1-br-64gb,108237
UMiDIGI C Note 2,621,https://www.kimovil.com/en/where-to-buy-umidigi-c-note-2,40500
Doogee BL5000,374,https://www.kimovil.com/en/where-to-buy-doogee-bl5000,44682
Bluboo S8,311,https://www.kimovil.com/en/where-to-buy-bluboo-s8,42758
Asus ZenFone 4 Max Plus,485,https://www.kimovil.com/en/where-to-buy-asus-zenfone-4-max-3gb,42100
Meiigoo M1,854,https://www.kimovil.com/en/where-to-buy-meiigoo-m1,60787
Doogee BL7000,371,https://www.kimovil.com/en/where-to-buy-doogee-bl7000,41000
M-Horse Pure 1,256,https://www.kimovil.com/en/where-to-buy-m-horse-pure1,40000
Asus ZenFone Pegasus 4S Max Plus,456,https://www.kimovil.com/en/where-to-buy-asus-zenfone-pegasus-4s-max-plus,41558
M-Horse Pure 2,391,https://www.kimovil.com/en/where-to-buy-m-horse-pure-2,40100
Huawei Honor V9,1898,https://www.kimovil.com/en/where-to-buy-huawei-honor-v9,170814
nubia N2,610,https://www.kimovil.com/en/where-to-buy-nubia-n2,36500
Elephone P8 2017,566,https://www.kimovil.com/en/where-to-buy-elephone-p8-2017,62354
Samsung Galaxy A6 Plus (2018),1174,https://www.kimovil.com/en/where-to-buy-samsung-galaxy-a6-plus-20183gb-32gb-duos,57000
Elephone Soldier,974,https://www.kimovil.com/en/where-to-buy-elephone-soldier,98500
Asus ZenFone Pegasus 3S,749,https://www.kimovil.com/en/where-to-buy-asus-zenfone-pegasus-3s,40500
Huawei Nova Plus,1329,https://www.kimovil.com/en/where-to-buy-huawei-nova-plus,60000
Xiaomi Redmi 3 Pro,580,https://www.kimovil.com/en/where-to-buy-xiaomi-redmi-3-pro,33726
Asus ZenFone 5 Selfie Pro,1629,https://www.kimovil.com/en/where-to-buy-asus-zenfone-5-selfie-pro-128gb,71200
Vivo Y73,753,https://www.kimovil.com/en/where-to-buy-vivo-y73v1731ca-3gb-64gb,88701
Doogee N10,310,https://www.kimovil.com/en/where-to-buy-doogee-y7,38600
Asus ZenFone Max (M1),504,https://www.kimovil.com/en/where-to-buy-asus-zenfone-max-m1-zb556kl,57999
Poptel P9000 Max,768,https://www.kimovil.com/en/where-to-buy-poptel-p9000-max,41256
Nomu S50 Pro,986,https://www.kimovil.com/en/where-to-buy-nomu-s50-pro,45677
Oukitel U18,349,https://www.kimovil.com/en/where-to-buy-oukitel-u18,54899
Koolnee K1 Trio,827,https://www.kimovil.com/en/where-to-buy-koolnee-k1-trio,61232
Asus ZenFone 4 Max,1299,https://www.kimovil.com/en/where-to-buy-asus-zenfone-4-max,43000
Motorola Moto E4 Plus,646,https://www.kimovil.com/en/where-to-buy-motorola-moto-e4-plus-32gb,34000
Asus ZenFone 4 Max ZC520KL,582,https://www.kimovil.com/en/where-to-buy-asus-zenfone-4-max-zc520kl,37146
Huawei Honor 7x,997,https://www.kimovil.com/en/where-to-buy-huawei-honor-7x-128gb,79103
Asus ZenFone 3S Max,433,https://www.kimovil.com/en/where-to-buy-asus-zenfone-3s-max,36500
Asus ZenFone 3S Max,473,https://www.kimovil.com/en/where-to-buy-asus-zenfone-3s-max-64gb,36500
Gionee S10,688,https://www.kimovil.com/en/where-to-buy-gionee-s10,61235
Philips Xenium X598,477,https://www.kimovil.com/en/where-to-buy-philips-xenium-x598,42356
Doogee S55,543,https://www.kimovil.com/en/where-to-buy-doogee-s55,42984
Huawei Honor 6X,772,https://www.kimovil.com/en/where-to-buy-huawei-honor-6x,56585
Huawei Honor 6X,1029,https://www.kimovil.com/en/where-to-buy-huawei-honor-6x-64gb,56585
Meizu M5 note,390,https://www.kimovil.com/en/where-to-buy-meizu-m5-note-3gb-32gb,48000
Asus ZenFone 3 Max ZC553KL,734,https://www.kimovil.com/en/where-to-buy-asus-zenfone-3-zc553kl-3gb-32gb,56813
Moto Z Play,1594,https://www.kimovil.com/en/where-to-buy-lenovo-moto-z-play-32gb-dual,59600
Meizu M3 Max,946,https://www.kimovil.com/en/where-to-buy-meizu-m3-max,50000
Lenovo A5,427,https://www.kimovil.com/en/where-to-buy-lenovo-a5-32gb-cmcc,35000
Sharp R1,272,https://www.kimovil.com/en/where-to-buy-sharp-r1,31200
Motorola Moto E5 Plus,729,https://www.kimovil.com/en/where-to-buy-motorola-moto-e5-plus-3gb-32gb-latam,35269
Poptel P10,697,https://www.kimovil.com/en/where-to-buy-poptel-p10,62545
Oukitel WP1,630,https://www.kimovil.com/en/where-to-buy-oukitel-wp1,81000
Samsung Galaxy J6+,834,https://www.kimovil.com/en/where-to-buy-samsung-galaxy-j6-plus,32000
Samsung Galaxy J6+,809,https://www.kimovil.com/en/where-to-buy-samsung-galaxy-j6-plus-3gb-32gb,32000
Vernee M6,373,https://www.kimovil.com/en/where-to-buy-vernee-m6,39878
Alcatel A7 Xl,739,https://www.kimovil.com/en/where-to-buy-alcatel-a7-xl,45052
Oukitel WP5000,741,https://www.kimovil.com/en/where-to-buy-oukitel-wp5000,60000
Asus ZenFone Pegasus 4A,394,https://www.kimovil.com/en/where-to-buy-asus-zenfone-pegasus-4a,25721
HomTom S8,394,https://www.kimovil.com/en/where-to-buy-homtom-s8,41000
Kenxinda S9,349,https://www.kimovil.com/en/where-to-buy-kenxinda-s9,25000
Ulefone Power 2,652,https://www.kimovil.com/en/where-to-buy-ulefone-power-2,41000
Samsung Galaxy C7,959,https://www.kimovil.com/en/where-to-buy-samsung-galaxy-c7-c7000-32gb,60140
Oppo R11 Plus,1695,https://www.kimovil.com/en/where-to-buy-oppo-r11-plus,136995
Blackview P2,487,https://www.kimovil.com/en/where-to-buy-blackview-p2,44682
Bluboo Maya Max,564,https://www.kimovil.com/en/where-to-buy-bluboo-maya-max,43677
Oppo R9 Plus,1568,https://www.kimovil.com/en/where-to-buy-oppo-r9-plus,73000
Doogee F7,710,https://www.kimovil.com/en/where-to-buy-doogee-f7,78000
UMi Super,1031,https://www.kimovil.com/en/where-to-buy-umi-super,47033
Motorola Moto G6 Play,764,https://www.kimovil.com/en/where-to-buy-motorola-moto-g6-play-latam,47963
Vernee M3,275,https://www.kimovil.com/en/where-to-buy-vernee-m3,32000
HiSense A6,1835,https://www.kimovil.com/en/where-to-buy-hisense-a6,134000
Nomu T18,998,https://www.kimovil.com/en/where-to-buy-nomu-t18,33586
Gome K1,1181,https://www.kimovil.com/en/where-to-buy-gome-k1-128gb,73060
HomTom H5,339,https://www.kimovil.com/en/where-to-buy-homtom-h5,33165
Meiigoo S8,504,https://www.kimovil.com/en/where-to-buy-meiigoo-s8,41056
Oukitel K3,418,https://www.kimovil.com/en/where-to-buy-oukitel-k3,41000
Maze Comet,737,https://www.kimovil.com/en/where-to-buy-maze-comet,44682
HomTom S9 Plus,497,https://www.kimovil.com/en/where-to-buy-homtom-s9-plus,41000
Oukitel K6000 Plus,591,https://www.kimovil.com/en/where-to-buy-oukitel-k6000-plus,45831
BlackBerry KEY2,2059,https://www.kimovil.com/en/where-to-buy-blackberry-key2,104000
HomTom H10,394,https://www.kimovil.com/en/where-to-buy-homtom-h10,42900
Meizu M5 note,767,https://www.kimovil.com/en/where-to-buy-meizu-m5-note-4gb-64gb,48000
Flipkart Bilion Capture+,272,https://www.kimovil.com/en/where-to-buy-flipkart-bilion-capture-plus,0
Samsung Galaxy J7 Max,975,https://www.kimovil.com/en/where-to-buy-samsung-galaxy-j7-max,44157
Uhans Max 2,513,https://www.kimovil.com/en/where-to-buy-uhans-max-2,52077
Oukitel Mix 2,660,https://www.kimovil.com/en/where-to-buy-oukitel-mix-2-6gb,65054
Meiigoo Note 8,670,https://www.kimovil.com/en/where-to-buy-meiigoo-note-8,43525
Samsung Galaxy C7 Pro,1331,https://www.kimovil.com/en/where-to-buy-samsung-galaxy-c7-pro,67000
Oukitel K10000 Pro,699,https://www.kimovil.com/en/where-to-buy-oukitel-k10000-pro,45000
Huawei Nova 2 Plus,1329,https://www.kimovil.com/en/where-to-buy-huawei-nova-2-plus,74998
LG Q8 (2018),1400,https://www.kimovil.com/en/where-to-buy-lg-q8-2018,58000
Vivo X7 Plus,1586,https://www.kimovil.com/en/where-to-buy-vivo-x7-plus,81000
Samsung Galaxy C7,1241,https://www.kimovil.com/en/where-to-buy-samsung-galaxy-c7,60140
Asus ZenFone 3 Max ZC520TL,624,https://www.kimovil.com/en/where-to-buy-asus-zenfone-3-maxzc520tl3gb-32gb,37146
VK7000,660,https://www.kimovil.com/en/where-to-buy-vkworld-vk7000,41256
Yota Devices YotaPhone 3,1172,https://www.kimovil.com/en/where-to-buy-yota-devices-yotaphone-3,62500
Oukitel K5000,660,https://www.kimovil.com/en/where-to-buy-oukitel-k5000,36500
ZTE Blade A3 (2017),465,https://www.kimovil.com/en/where-to-buy-zte-blade-a3-2017,39856
HomTom HT50,325,https://www.kimovil.com/en/where-to-buy-homtom-ht50,27000
Vernee Thor Plus,519,https://www.kimovil.com/en/where-to-buy-vernee-thor-plus,37360
Zoji Z8,390,https://www.kimovil.com/en/where-to-buy-zoji-z8,36500
Blackview BV7000 Pro,614,https://www.kimovil.com/en/where-to-buy-blackview-bv7000-pro,35433
Huawei Enjoy 7 Plus,966,https://www.kimovil.com/en/where-to-buy-huawei-enjoy-7-plus,45218
Huawei Nova Plus,1681,https://www.kimovil.com/en/where-to-buy-huawei-nova-plus-4gb-64gb,60000
Uhans Note 4,628,https://www.kimovil.com/en/where-to-buy-uhans-note-4,24565
Doogee S60,908,https://www.kimovil.com/en/where-to-buy-doogee-s60,66544
Quantum V,1849,https://www.kimovil.com/en/where-to-buy-quantum-v,40500
Doogee S60,563,https://www.kimovil.com/en/where-to-buy-doogee-s60-lite,66544
UMi Plus Extreme,1832,https://www.kimovil.com/en/where-to-buy-umi-plus-extreme,81000
